"statelist_2015","statelist_2005","ListingStatus","tessCode","tessURL","nsNationalStatus","nsStatusLastReviewed","scientificname","taxonomicauthorityid","commonname","taxonomicgroup","taxonomicrank","matchmethod","scientificnames_submitted"
"Delaware,District of Columbia,Florida,Illinois,Iowa,Maine,Minnesota,New Hampshire,New Jersey,New York,Vermont","Connecticut,Maine,Minnesota,New Hampshire,New York,Vermont",NA,NA,NA,"Secure (breeding)","1997-03-19","Setophaga castanea","https://services.itis.gov/?q=tsn:950036","Bay-breasted Warbler","Birds","Species","Exact Match","Dendroica castanea, Setophaga castanea"
"West Virginia","",NA,NA,NA,"Unranked","Unknown","Cornus rugosa","https://services.itis.gov/?q=tsn:27810","round-leaf dogwood","Plants","Species","Exact Match","Cornus rugosa"
"Virginia","Virginia","Under Review in the Candidate or Petition Process","I0JK","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0JK","Critically Imperiled","2002-08-21","Pseudanophthalmus hubrichti","https://services.itis.gov/?q=tsn:110120","Hubricht's cave beetle","Insects","Species","Exact Match","Pseudanophthalmus hubrichti"
"Georgia,Louisiana,South Carolina","Georgia","Under Review in the Candidate or Petition Process","Q2UJ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2UJ","Vulnerable","2015-10-07","Lindera subcoriacea","https://services.itis.gov/?q=tsn:194911","bog spicebush","Plants","Species","Exact Match","Lindera subcoriacea"
"Illinois,Tennessee","Virginia",NA,NA,NA,"Secure","1996-11-05","Siren intermedia","https://services.itis.gov/?q=tsn:173736","Lesser Siren","Amphibians","Species","Exact Match","Siren intermedia"
"Nevada,Texas","",NA,NA,NA,"Secure","1996-09-05","Thomomys bottae","https://services.itis.gov/?q=tsn:180222","Botta's Pocket Gopher","Mammals","Species","Exact Match","Thomomys bottae (three sub species: guadalupensis, limpia, texensis), thomomys bottae"
"Missouri,West Virginia","Missouri",NA,NA,NA,"Unranked","Unknown","Ludwigia leptocarpa","https://services.itis.gov/?q=tsn:27349","anglestem primrose-willow","Plants","Species","Exact Match","Ludwigia leptocarpa"
"Georgia","",NA,NA,NA,"Imperiled","2004-04-07","Plethodon savannah","https://services.itis.gov/?q=tsn:208292","Savannah Slimy Salamander","Amphibians","Species","Exact Match","Plethodon savannah"
"North Carolina,West Virginia","",NA,NA,NA,"Apparently Secure (breeding), Apparently Secure (non-breeding)","1997-01-05","Spizella pallida","https://services.itis.gov/?q=tsn:179439","Clay-colored Sparrow","Birds","Species","Exact Match","Spizella pallida"
"Tennessee","",NA,NA,NA,"Imperiled","2008-04-09","Liocranoides archeri","https://services.itis.gov/?q=tsn:882454","Archerâ<U+0080><U+0099>s two-clawed spider","Arachnids","Species","Exact Match","Liocranoides archeri"
"Tennessee","Tennessee",NA,NA,NA,"Vulnerable","2002-08-21","Sinella basidens","https://services.itis.gov/?q=tsn:99725","(a cave obligate springtail)","Other Invertebrates","Species","Exact Match","Sinella basidens"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Cambarus stockeri","http://www.marinespecies.org/rest/AphiaRecordByAphiaID/885233","Cocoa Crayfish","Crustaceans","Species","Exact Match","Cambarus stockeri"
"Texas","",NA,NA,NA,"Imperiled","Unknown","Ipomoea shumardiana","https://services.itis.gov/?q=tsn:30795","narrowleaf morning-glory","Plants","Species","Exact Match","Ipomoea shumardiana"
"Tennessee","Tennessee","Under Review in the Candidate or Petition Process","K01T","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K01T","Critically Imperiled","2009-06-10","Cambarus obeyensis","https://services.itis.gov/?q=tsn:97389","Obey crayfish","Crustaceans","Species","Exact Match","Cambarus obeyensis"
"Virginia,West Virginia","Virginia,West Virginia",NA,NA,NA,"Vulnerable","1999-09-20","Diploperla kanawholensis","https://services.itis.gov/?q=tsn:103168","Kanawhole springfly","Insects","Species","Exact Match","Diploperla kanawholensis"
"Tennessee","Tennessee",NA,NA,NA,"Apparently Secure","2008-04-17","Paravitrea petrophila","https://services.itis.gov/?q=tsn:77222","Cherokee supercoil","Mollusks","Species","Exact Match","Paravitrea petrophila"
"Delaware,New Jersey,Pennsylvania,Virginia","Delaware,New York,Pennsylvania,Virginia",NA,NA,NA,"Vulnerable","2001-04-23","Papaipema duplicatus","https://services.itis.gov/?q=tsn:939773","Dark Stoneroot Borer Moth","Insects","Species","Exact Match","Papaipema duplicata, Papaipema duplicatus"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Evolvulus nuttallianus","https://services.itis.gov/?q=tsn:502573","prostrate evolvulus","Plants","Species","Exact Match","Evolvulus nuttallianus"
"Florida","",NA,NA,NA,"Secure","2000-01-01","Helopicus subvarians","https://services.itis.gov/?q=tsn:103085","A Stonefly","Insects","Species","Exact Match","Helopicus subvarians"
"Texas","",NA,NA,NA,"Critically Imperiled","2002-10-08","Holospira hamiltoni","https://services.itis.gov/?q=tsn:567697","Hamilton holospira","Mollusks","Species","Exact Match","Holospira hamiltoni"
"Delaware,Florida,Michigan,Nebraska,North Carolina,Wyoming","Alaska,California,Florida,Idaho,Michigan,Nebraska,Texas,Virgin Islands,Wyoming","Species of Concern","B0EQ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0EQ","Apparently Secure (breeding), Apparently Secure (non-breeding)","1997-01-05","Falco columbarius","https://services.itis.gov/?q=tsn:175613","Merlin","Birds","Species","Exact Match","Falco columbarius"
"Indiana,Kentucky,Ohio,Tennessee,West Virginia","Kentucky,Ohio,Tennessee,West Virginia","Under Review in the Candidate or Petition Process","D04N","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D04N","Apparently Secure","1996-11-05","Ambystoma barbouri","https://services.itis.gov/?q=tsn:208204","Streamside Salamander","Amphibians","Species","Exact Match","Ambystoma barbouri , Ambystoma barbouri"
"Florida,Georgia,Kansas,Louisiana,Mississippi,Missouri,Oklahoma,South Carolina,Tennessee,Texas","Arkansas,Florida,Georgia,Kansas,Louisiana,Mississippi,Missouri,New Mexico,North Carolina,Oklahoma,South Carolina,Tennessee,Texas",NA,NA,NA,"Secure (breeding)","1997-01-05","Passerina ciris","https://services.itis.gov/?q=tsn:179156","Painted Bunting","Birds","Species","Exact Match","Passerina ciris"
"Connecticut,Delaware,District of Columbia,Iowa,Kansas,Maine,New Jersey,South Carolina","Connecticut,Delaware,Kansas,Maine,New Jersey,Ohio,Rhode Island",NA,NA,NA,"Secure (breeding)","1997-01-05","Icterus galbula","https://services.itis.gov/?q=tsn:179083","Northern Oriole","Birds","Species","Exact Match","Icterus galbula"
"Tennessee,West Virginia","Tennessee",NA,NA,NA,"Critically Imperiled","1999-07-26","Caecidotea scypha","https://services.itis.gov/?q=tsn:92767","(a cave obligate isopod)","Crustaceans","Species","Followed Accepted TSN","Caecidotea scyphus"
"Arkansas,Connecticut,Delaware,District of Columbia,Florida,Iowa,Louisiana,Maryland,Massachusetts,Nebraska,New Jersey,Ohio,Pennsylvania,Vermont","Connecticut,Delaware,Illinois,Indiana,Iowa,Louisiana,Maryland,Massachusetts,Nebraska,Pennsylvania,Vermont",NA,NA,NA,"Apparently Secure","1998-09-01","Euphyes dion","https://services.itis.gov/?q=tsn:706610","Dion Skipper","Insects","Species","Exact Match","Euphyes dion"
"West Virginia","",NA,NA,NA,"Secure","Unknown","Coptis trifolia","https://services.itis.gov/?q=tsn:18767","threeleaf goldthread","Plants","Species","Exact Match","Coptis trifolia"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Streptopus lanceolatus","https://services.itis.gov/?q=tsn:507878","twistedstalk","Plants","Species","Exact Match","Streptopus lanceolatus"
"Louisiana","Louisiana",NA,NA,NA,NA,NA,"Gunterichthys longipenis","https://services.itis.gov/?q=tsn:164964","gold brotula","Fish","Species","Fuzzy Match","Gunterichthys longipenis, Gunterichthys lonigpenis"
"Florida","",NA,NA,NA,NA,NA,"Lepidostomatidae","https://services.itis.gov/?q=tsn:116793","","Insects","Family","Exact Match","Lepidostomatidae"
"West Virginia","",NA,NA,NA,NA,NA,"Dubius B",NA,"Meadow River Burrowing Crayfish","Other","Undetermined","Not Matched","Dubius B"
"Texas","","Resolved Taxon","Q36Q","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q36Q","Critically Imperiled","Unknown","Pediomelum humile","https://services.itis.gov/?q=tsn:504178","Rydberg's Indian breadroot","Plants","Species","Exact Match","Pediomelum humile"
"Texas","",NA,NA,NA,"Imperiled","2002-08-21","Brackenridgia reddelli","https://services.itis.gov/?q=tsn:594681","A cave obligate isopod","Crustaceans","Species","Exact Match","Brackenridgia reddelli "
"Tennessee","Missouri","Species of Concern","Q2FQ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2FQ","Vulnerable","Unknown","Phlox bifida ssp. stellaria","https://services.itis.gov/?q=tsn:524470","cleft phlox","Plants","Subspecies","Exact Match","Phlox bifida ssp. stellaria"
"Virginia","Virginia","Resolved Taxon","K003","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K003","Critically Imperiled","2002-08-21","Stygobromus ephemerus","https://services.itis.gov/?q=tsn:93941","ephemeral cave amphipod","Crustaceans","Species","Exact Match","Stygobromus ephemerus"
"Florida","Florida","Under Review in the Candidate or Petition Process","K07A","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K07A","Critically Imperiled","2007-08-08","Procambarus franzi","https://services.itis.gov/?q=tsn:97586","Orange Lake cave crayfish","Crustaceans","Species","Exact Match","Procambarus franzi"
"Tennessee","Nebraska",NA,NA,NA,"Secure","Unknown","Isoetes melanopoda","https://services.itis.gov/?q=tsn:17135","blackfoot quillwort","Plants","Species","Exact Match","Isoetes melanopoda"
"West Virginia","",NA,NA,NA,"Unranked","Unknown","Lysimachia tonsa","https://services.itis.gov/?q=tsn:24001","Appalachian loosestrife","Plants","Species","Exact Match","Lysimachia tonsa"
"West Virginia","West Virginia","Species of Concern","G04F","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G04F","Critically Imperiled","2006-11-28","Fontigens turritella","https://services.itis.gov/?q=tsn:70617","Greenbrier cavesnail","Mollusks","Species","Exact Match","Fontigens turritella"
"Georgia,Maryland,Tennessee,West Virginia","Alaska,Georgia,Maine,Maryland,Minnesota,New Jersey,North Carolina,Ohio,Tennessee,Virginia,West Virginia","Species of Concern","B0FR","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0FR","Secure (breeding), Secure (non-breeding)","1997-01-05","Sphyrapicus varius","https://services.itis.gov/?q=tsn:178202","Yellow-bellied Sapsucker","Birds","Species","Exact Match","Sphyrapicus varius appalachiensis, Sphyrapicus varius"
"Virginia","Virginia","Under Review in the Candidate or Petition Process","I0J3","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0J3","Critically Imperiled","2002-08-21","Pseudanophthalmus avernus","https://services.itis.gov/?q=tsn:110128","Avernus cave beetle","Insects","Species","Exact Match","Pseudanophthalmus avernus"
"Tennessee","Tennessee",NA,NA,NA,"Imperiled","2005-09-08","Ventridens eutropis","https://services.itis.gov/?q=tsn:77273","carinate dome","Mollusks","Species","Exact Match","Ventridens eutropis"
"Georgia","",NA,NA,NA,"Unranked","Unknown","Floritettix borealis",NA,"A grasshopper","Other","Undetermined","Not Matched","Floritettix borealis"
"Texas","Texas","Under Review in the Candidate or Petition Process","E0BN","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0BN","Critically Imperiled","2001-02-28","Cyprinella lepida","https://services.itis.gov/?q=tsn:163790","plateau shiner","Fish","Species","Exact Match","Cyprinella lepida"
"Texas","Texas","Resolved Taxon","J01Z","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J01Z","Critically Imperiled","2002-08-21","Cicurina menardia","https://services.itis.gov/?q=tsn:876198","no common name","Arachnids","Species","Exact Match","Cicurina menardia, Cicurina menardia (Gertsch)"
"Louisiana,Mississippi,South Carolina","Georgia,Louisiana,Mississippi,South Carolina",NA,NA,NA,"Vulnerable","2011-05-06","Plethodon websteri","https://services.itis.gov/?q=tsn:173673","Webster's Salamander","Amphibians","Species","Exact Match","Plethodon websteri"
"West Virginia","Missouri",NA,NA,NA,NA,NA,"Dichanthelium portoricense","https://services.itis.gov/?q=tsn:512252","A Panic Grass","Plants","Species","Followed Accepted TSN","Dichanthelium acuminatum ssp. columbianum, Panicum portoricense"
"Georgia","",NA,NA,NA,"Critically Imperiled","1998-09-30","Chlosyne gorgone gorgone","https://services.itis.gov/?q=tsn:779384","Gorgone checkerspot","Insects","Subspecies","Exact Match","Chlosyne gorgone gorgone"
"Florida","Florida",NA,NA,NA,"Imperiled","1996-09-05","Ctenogobius stigmaturus","https://services.itis.gov/?q=tsn:636808","spottail goby","Fish","Species","Exact Match","Ctenogobius stigmaturus"
"Louisiana","",NA,NA,NA,NA,NA,"Quercus durandii var. durandii","https://services.itis.gov/?q=tsn:845200","bastard oak","Plants","Variety","Followed Accepted TSN","Quercus sinuata var. sinuata"
"Georgia,North Carolina,Tennessee,Virginia","Georgia,North Carolina,Tennessee,Virginia",NA,NA,NA,"Vulnerable","1996-12-05","Etheostoma vulneratum","https://services.itis.gov/?q=tsn:168463","wounded darter","Fish","Species","Exact Match","Etheostoma vulneratum"
"Florida","",NA,NA,NA,"Critically Imperiled","2007-01-22","Selonodon santarosae",NA,"Santa Rosa Cebrionid Beetle","Other","Undetermined","Not Matched","Selonodon santarosae"
"Arkansas,Connecticut,Delaware,District of Columbia,Florida,Illinois,Indiana,Kentucky,Maryland,Mississippi,New Jersey,New York,North Carolina,Pennsylvania,Rhode Island,South Carolina,Virginia,Wisconsin","Arkansas,Connecticut,Delaware,Florida,Illinois,Indiana,Iowa,Kentucky,Louisiana,Maryland,Mississippi,New Jersey,New York,North Carolina,Ohio,Pennsylvania,Rhode Island,South Carolina,Texas,Virgin Islands,Virginia,West Virginia,Wisconsin",NA,NA,NA,"Secure (breeding), Secure (non-breeding)","1997-01-05","Nyctanassa violacea","https://services.itis.gov/?q=tsn:174842","Yellow-crowned Night-Heron","Birds","Species","Exact Match","Nyctanassa violaceus, Nycticorax violaceus, Nyctanassa violacea"
"Illinois,Iowa,Maryland,Ohio,Pennsylvania,West Virginia","Illinois,Indiana,Iowa,Maryland,New York,Pennsylvania,West Virginia",NA,NA,NA,"Apparently Secure","1998-09-30","Euchloe olympia","https://services.itis.gov/?q=tsn:777763","Olympia Marble","Insects","Species","Exact Match","Euchloe olympia"
"Alabama,Kentucky,Mississippi,Tennessee,Virginia","Alabama,Kentucky,Mississippi,Tennessee,Virginia","Endangered","F01F","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F01F","Critically Imperiled","1998-12-15","Epioblasma brevidens","https://services.itis.gov/?q=tsn:80304","Cumberlandian combshell","Mollusks","Species","Exact Match","Epioblasma brevidens"
"West Virginia","",NA,NA,NA,"Unranked","Unknown","Lycopodiella inundata","https://services.itis.gov/?q=tsn:503609","inundated clubmoss","Plants","Species","Exact Match","Lycopodiella inundata"
"Florida","",NA,NA,NA,NA,NA,"Apidae","https://services.itis.gov/?q=tsn:154394","bumble bees","Insects","Family","Exact Match","Apidae"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Fallopia cilinodis","https://services.itis.gov/?q=tsn:513510","fringed black bindweed","Plants","Species","Followed Accepted TSN","Polygonum cilinode"
"Oklahoma,Texas","Oklahoma,Texas","Under Review in the Candidate or Petition Process","E0BE","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0BE","Vulnerable","2012-04-24","Macrhybopsis australis","https://services.itis.gov/?q=tsn:553279","prairie chub","Fish","Species","Exact Match","Macrhybopsis australis"
"Delaware,Maryland,West Virginia","",NA,NA,NA,"Secure","2007-07-23","Pantherophis guttatus",NA,"Red cornsnake","Other","Undetermined","Not Matched","Pantherophis guttatus"
"Georgia,Massachusetts,Missouri,Nebraska,Tennessee,West Virginia","Missouri,Nebraska",NA,NA,NA,"Unranked","Unknown","Liparis loeselii","https://services.itis.gov/?q=tsn:43623","yellow widelip orchid","Plants","Species","Exact Match","Liparis loeselii"
"Virginia","Virginia",NA,NA,NA,"Unranked","Unknown","Brachoria cedra","https://services.itis.gov/?q=tsn:570773","Cedar millipede","Other Invertebrates","Species","Exact Match","Brachoria cedra"
"Connecticut,Maryland,New Jersey,Pennsylvania,Rhode Island,Vermont,West Virginia","Connecticut,Maryland,Pennsylvania,Rhode Island,Vermont,West Virginia",NA,NA,NA,"Apparently Secure","1998-09-01","Lycaena epixanthe","https://services.itis.gov/?q=tsn:188509","Bog Copper","Insects","Species","Exact Match","Lycaena epixanthe"
"Virginia","Virginia","Species of Concern","I0JI","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0JI","Critically Imperiled","2002-08-21","Pseudanophthalmus hortulanus","https://services.itis.gov/?q=tsn:110134","garden cave beetle","Insects","Species","Exact Match","Pseudanophthalmus hortulanus"
"West Virginia","Nebraska",NA,NA,NA,"Unranked","Unknown","Eleocharis elliptica","https://services.itis.gov/?q=tsn:502236","elliptic spikerush","Plants","Species","Exact Match","Eleocharis elliptica"
"Pennsylvania,Virginia","Pennsylvania,Virginia",NA,NA,NA,"Imperiled","2003-12-11","Isonychia hoffmani","https://services.itis.gov/?q=tsn:609620","Hoffman's Isonychia mayfly","Insects","Species","Exact Match","Isonychia hoffmani"
"Iowa,Kansas,Kentucky,Minnesota,Mississippi,Wisconsin","Illinois,Iowa,Kansas,Kentucky,Minnesota,Mississippi,Wisconsin",NA,NA,NA,"Secure","1996-12-05","Noturus exilis","https://services.itis.gov/?q=tsn:164010","slender madtom","Fish","Species","Exact Match","Noturus exilis"
"Kentucky","",NA,NA,NA,"Imperiled","2006-09-12","Orconectes margorectus","https://services.itis.gov/?q=tsn:650406","Livingston Crayfish","Crustaceans","Species","Exact Match","Orconectes margorectus"
"Tennessee","",NA,NA,NA,NA,NA,"Hadenoecus barri","https://services.itis.gov/?q=tsn:658234","Barrâ<U+0080><U+0099>s cave cricket","Insects","Species","Exact Match","Hadenoecus barri"
"Louisiana","","Resolved Taxon","Q1S6","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1S6","Unranked","Unknown","Phemeranthus parviflorus","https://services.itis.gov/?q=tsn:847600","sunbright","Plants","Species","Exact Match","Phemeranthus parviflorus"
